86 ST, 1, 04/24/2017, 18125, 
CANAL ST, 1, 04/24/2017, 5665, 
CHRISTOPHER ST, 1, 04/24/2017, 12136, 
DYCKMAN ST, 1, 04/24/2017, 6928, 
HOUSTON ST, 1, 04/24/2017, 14282, 
RECTOR ST, 1, 04/24/2017, 9017, 
TWENTY THIRD ST, 1, 04/24/2017, 9430, 
145 ST, 3, 04/24/2017, 3363, 
HARLEM 148 ST, 3, 04/24/2017, 4019, 
103 ST, 6, 04/24/2017, 14190, 
110 ST, 6, 04/24/2017, 11749, 
116 ST, 6, 04/24/2017, 15776, 
23 ST, 6, 04/24/2017, 28011, 
28 ST, 6, 04/24/2017, 20780, 
33 ST, 6, 04/24/2017, 27041, 
51 ST, 6, 04/24/2017, 18186, 
51 ST, 6, 04/24/2017, 18186, 
68ST-HUNTER CO, 6, 04/24/2017, 25301, 
96 ST, 6, 04/24/2017, 19082, 
ASTOR PL, 6, 04/24/2017, 14170, 
SPRING ST, 6, 04/24/2017, 8365, 
34 ST-HUDSON YD, 7, 04/24/2017, 8831, 
116 ST, 23, 04/24/2017, 11230, 
125 ST, 23, 04/24/2017, 15216, 
135 ST, 23, 04/24/2017, 14300, 
CENTRAL PK N110, 23, 04/24/2017, 8915, 
BOWLING GREEN, 45, 04/24/2017, 29792, 
WALL ST, 45, 04/24/2017, 19534, 
72 ST, 123, 04/24/2017, 35605, 
96 ST, 123, 04/24/2017, 35359, 
CHAMBERS ST, 123, 04/24/2017, 22306, 
125 ST, 456, 04/24/2017, 28821, 
86 ST, 456, 04/24/2017, 40697, 
TIMES SQ-42 ST, 1237ACENQRSW, 04/24/2017, 67588, 
59 ST COLUMBUS, 1ABCD, 04/24/2017, 13082, 
168 ST, 1AC, 04/24/2017, 12161, 
SOUTH FERRY, 1RW, 04/24/2017, 14387, 
FULTON ST, 2345ACJZ, 04/24/2017, 59790, 
PARK PLACE, 23ACE, 04/24/2017, 3682, 
GRD CNTRL-42 ST, 4567S, 04/24/2017, 140167, 
BROOKLYN BRIDGE, 456JZ, 04/24/2017, 20338, 
14 ST-UNION SQ, 456LNQRW, 04/24/2017, 28271, 
59 ST, 456NQRW, 04/24/2017, 37941, 
175 ST, A, 04/24/2017, 12680, 
181 ST, A, 04/24/2017, 10996, 
190 ST, A, 04/24/2017, 4632, 
DYCKMAN ST, A, 04/24/2017, 6691, 
INWOOD-207 ST, A, 04/24/2017, 9254, 
145 ST, ABCD, 04/24/2017, 23014, 
W 4 ST-WASH SQ, ABCDEFM, 04/24/2017, 33594, 
125 ST, ACBD, 04/24/2017, 26345, 
CANAL ST, ACE, 04/24/2017, 17250, 
CANAL ST, ACE, 04/24/2017, 17250, 
CHAMBERS ST, ACE23, 04/24/2017, 31269, 
14 ST, ACEL, 04/24/2017, 18466, 
42 ST-PORT AUTH, ACENQRS1237W, 04/24/2017, 91540, 
FULTON ST, ACJZ2345, 04/24/2017, 27361, 
103 ST, BC, 04/24/2017, 4633, 
116 ST, BC, 04/24/2017, 7039, 
135 ST, BC, 04/24/2017, 5922, 
72 ST, BC, 04/24/2017, 7605, 
81 ST-MUSEUM, BC, 04/24/2017, 11167, 
86 ST, BC, 04/24/2017, 10489, 
96 ST, BC, 04/24/2017, 9297, 
CATHEDRAL PKWY, BC, 04/24/2017, 6999, 
155 ST, BD, 04/24/2017, 3710, 
GRAND ST, BD, 04/24/2017, 20810, 
7 AV, BDE, 04/24/2017, 15196, 
47-50 STS ROCK, BDFM, 04/24/2017, 51667, 
42 ST-BRYANT PK, BDFM7, 04/24/2017, 36393, 
34 ST-HERALD SQ, BDFMNQRW, 04/24/2017, 107729, 
B'WAY-LAFAYETTE, BDFQ6, 04/24/2017, 18986, 
163 ST-AMSTERDM, C, 04/24/2017, 4356, 
23 ST, CE, 04/24/2017, 21332, 
SPRING ST, CE, 04/24/2017, 10903, 
5 AV/53 ST, EM, 04/24/2017, 24511, 
57 ST, F, 04/24/2017, 13026, 
EAST BROADWAY, F, 04/24/2017, 13739, 
LEXINGTON AV/63, F, 04/24/2017, 19252, 
DELANCEY/ESSEX, FJMZ, 04/24/2017, 23256, 
