23 ST, FM, 05/06/2017,6403
23 ST, FM, 05/07/2017,4234
23 ST, FM, 05/07/2017,5047
23 ST, FM, 05/08/2017,15839
23 ST, FM, 05/08/2017,11916
23 ST, FM, 05/09/2017,16224
23 ST, FM, 05/09/2017,11618
23 ST, FM, 05/10/2017,16038
23 ST, FM, 05/10/2017,11749
23 ST, FM, 05/11/2017,16601
23 ST, FM, 05/11/2017,11872
23 ST, FM, 05/12/2017,15399
23 ST, FM, 05/12/2017,11315
CANAL ST, JNQRZ6W, 05/06/2017,9894
CANAL ST, JNQRZ6W, 05/06/2017,25788
CANAL ST, JNQRZ6W, 05/07/2017,8702
CANAL ST, JNQRZ6W, 05/07/2017,20475
CANAL ST, JNQRZ6W, 05/08/2017,11134
CANAL ST, JNQRZ6W, 05/08/2017,32288
CANAL ST, JNQRZ6W, 05/09/2017,10862
CANAL ST, JNQRZ6W, 05/09/2017,33054
CANAL ST, JNQRZ6W, 05/10/2017,10550
CANAL ST, JNQRZ6W, 05/10/2017,33654
CANAL ST, JNQRZ6W, 05/11/2017,10947
CANAL ST, JNQRZ6W, 05/11/2017,34880
CANAL ST, JNQRZ6W, 05/12/2017,11488
CANAL ST, JNQRZ6W, 05/12/2017,36016
14 ST-UNION SQ, LNQR456W, 05/06/2017,62041
14 ST-UNION SQ, LNQR456W, 05/07/2017,44082
14 ST-UNION SQ, LNQR456W, 05/08/2017,93410
14 ST-UNION SQ, LNQR456W, 05/09/2017,94354
14 ST-UNION SQ, LNQR456W, 05/10/2017,98469
14 ST-UNION SQ, LNQR456W, 05/11/2017,98360
14 ST-UNION SQ, LNQR456W, 05/12/2017,99069
49 ST, NQRW, 05/07/2017,10869
49 ST, NQRW, 05/08/2017,20345
49 ST, NQRW, 05/09/2017,20768
49 ST, NQRW, 05/10/2017,22142
49 ST, NQRW, 05/11/2017,21887
49 ST, NQRW, 05/12/2017,21760
57 ST-7 AV, NQRW, 05/07/2017,14025
57 ST-7 AV, NQRW, 05/08/2017,29441
57 ST-7 AV, NQRW, 05/09/2017,30526
57 ST-7 AV, NQRW, 05/10/2017,30963
57 ST-7 AV, NQRW, 05/11/2017,30561
57 ST-7 AV, NQRW, 05/12/2017,29866
23 ST, NRW, 05/06/2017,11501
23 ST, NRW, 05/07/2017,8476
23 ST, NRW, 05/08/2017,21407
23 ST, NRW, 05/09/2017,22165
23 ST, NRW, 05/10/2017,22799
23 ST, NRW, 05/11/2017,22963
23 ST, NRW, 05/12/2017,21666
